type	latitude	longitude	altitude (m)	name	desc
T	39.488458119	-0.629559681	154.1		
T	39.488454954	-0.629650221	154.3		
T	39.488447315	-0.629697752	154.4		
T	39.488433076	-0.629750404	154.6		
T	39.488406601	-0.629819910	155.0		
T	39.487996906	-0.630560696	156.8		
T	39.487133210	-0.632171457	159.9		
T	39.487004685	-0.632415180	160.2		
T	39.486952646	-0.632506052	160.1		
T	39.486917246	-0.632563687	160.2		
T	39.486880290	-0.632611051	160.4		
T	39.486849953	-0.632647590	160.5		
T	39.486796595	-0.632698697	160.7		
T	39.486733243	-0.632748297	160.9		
T	39.486580175	-0.632870466	161.0		
T	39.485773795	-0.633526341	161.5		
T	39.485683250	-0.633586391	161.4		
T	39.485617603	-0.633610321	161.2		
T	39.485550050	-0.633623974	161.0		
T	39.485481413	-0.633618026	161.0		
T	39.485424907	-0.633600691	161.0		
T	39.485359539	-0.633564258	160.9		
T	39.485297936	-0.633516456	160.7		
T	39.485240154	-0.633439463	160.4		
T	39.485200448	-0.633367926	160.1		
T	39.485161012	-0.633249222	159.5		
T	39.485139888	-0.633156043	159.0		
T	39.485140583	-0.633060333	158.5		
T	39.485158052	-0.632948766	158.0		
T	39.485187550	-0.632847546	157.6		
T	39.485231820	-0.632743857	157.1		
T	39.485485701	-0.632212496	156.0		
T	39.485626122	-0.631941541	155.0		
T	39.485726055	-0.631797993	155.0		
T	39.485795546	-0.631717601	155.0		
T	39.485879679	-0.631654315	155.0		
T	39.485955018	-0.631620764	155.0		
T	39.486103349	-0.631578935	155.0		
T	39.486383328	-0.631504067	155.0		
T	39.486561176	-0.631486344	155.2		
T	39.486652918	-0.631483691	155.3		
T	39.486713059	-0.631475631	155.4		
T	39.486769102	-0.631443441	155.3		
T	39.486814846	-0.631411411	155.1		
T	39.486863878	-0.631369831	155.0		
T	39.486911821	-0.631317629	155.0		
T	39.486978222	-0.631218148	155.2		
T	39.487112484	-0.630957652	155.1		
T	39.487272187	-0.630639442	154.5		
T	39.487320921	-0.630534808	154.3		
T	39.487343472	-0.630467513	154.3		
T	39.487360496	-0.630395443	154.2		
T	39.487365030	-0.630324390	154.1		
T	39.487362765	-0.630247290	154.0		
T	39.487349133	-0.630167297	154.0		
T	39.487329011	-0.630106836	154.0		
T	39.487303866	-0.630049396	154.0		
T	39.487269471	-0.629992665	154.0		
T	39.487237343	-0.629951485	154.0		
T	39.487199040	-0.629915094	153.9		
T	39.487162642	-0.629887308	153.9		
T	39.487110986	-0.629857611	153.8		
T	39.487056382	-0.629841856	153.7		
T	39.486991958	-0.629836987	153.7		
T	39.486929738	-0.629846312	153.5		
T	39.486887476	-0.629859968	153.4		
T	39.486829223	-0.629893285	153.2		
T	39.486778559	-0.629926260	153.1		
T	39.486022901	-0.630503619	152.1		
T	39.484644187	-0.631569828	154.2		
T	39.484572113	-0.631640352	154.5		
T	39.484532826	-0.631704449	154.8		
T	39.484505873	-0.631770024	155.2		
T	39.484489184	-0.631830296	155.4		
T	39.484480314	-0.631890525	155.7		
T	39.484477795	-0.631982411	155.9		
T	39.484482339	-0.632066233	155.9		
T	39.484508134	-0.632407647	156.7		
T	39.484516018	-0.632542638	157.2		
T	39.484515096	-0.632672968	157.6		
T	39.484505352	-0.632873325	158.3		
T	39.484498398	-0.633031211	158.9		
T	39.484476041	-0.633256745	159.7		
T	39.484442265	-0.633414921	160.6		
T	39.484397385	-0.633578797	161.8		
T	39.484350868	-0.633690485	162.1		
T	39.484284306	-0.633848965	162.5		
T	39.484219245	-0.633986180	162.9		
T	39.484108065	-0.634135387	163.0		
T	39.484023343	-0.634240981	163.3		
T	39.483912311	-0.634387944	163.8		
T	39.483807546	-0.634516976	164.0		
T	39.483676435	-0.634635014	163.9		
T	39.483479779	-0.634809302	163.8		
T	39.483302664	-0.634913962	163.6		
T	39.483178142	-0.634980931	163.4		
T	39.483027866	-0.635043469	163.1		
T	39.482913814	-0.635079421	162.8		
T	39.482766292	-0.635103550	162.3		
T	39.482622435	-0.635104880	161.8		
T	39.482321250	-0.635098610	160.7		
T	39.482086248	-0.635073200	159.8		
T	39.481933168	-0.635054026	159.2		
T	39.481854132	-0.635040286	158.8		
T	39.481805235	-0.635017432	158.6		
T	39.481771030	-0.634989835	158.3		
T	39.481742459	-0.634960109	158.1		
T	39.481719469	-0.634929698	157.9		
T	39.481701956	-0.634891099	157.7		
T	39.481686087	-0.634839783	157.5		
T	39.481676305	-0.634782935	157.2		
T	39.481678422	-0.634734474	157.0		
T	39.481686576	-0.634683846	156.9		
T	39.481704727	-0.634631711	156.7		
T	39.481718935	-0.634601744	156.6		
T	39.481801169	-0.634450282	156.0		
T	39.482541019	-0.633066806	155.2		
T	39.483143709	-0.631944063	152.1		
T	39.483458626	-0.631355809	152.9		
T	39.483596918	-0.631099475	152.0		
